url,place_id,latitude,longitude,name,category,rating,reviews_count,price_range,address,website,phone,opening_status,weekly_hours,photo_url,review_breakdown,top_reviews
https://www.google.com/maps/place/HACI+BABA+KEBAP/data=!4m7!3m6!1s0x479af6e1d78b2803:0x95b205bc142b50dd!8m2!3d47.6571045!4d9.1719917!16s%2Fg%2F11f3d3tl_6!19sChIJAyiL1-H2mkcR3VArFLwFspU?authuser=0,0x479af6e1d78b2803:0x95b205bc142b50dd,47.6571045,9.1719917,HACI BABA KEBAP,Turkish restaurant,4.4,,·€1–10,"Kreuzlinger Str. 25, 78462 Konstanz-Altstadt, Germany",,+49 7531 3699599,,,,"{""5"": ""116"", ""4"": ""19"", ""3"": ""2"", ""2"": ""5"", ""1"": ""15""}",[]
https://www.google.com/maps/place/Asia+Wok+Konstanz/data=!4m7!3m6!1s0x479af6e04a1500ab:0x486d5083c13641da!8m2!3d47.6562644!4d9.1699151!16s%2Fg%2F11c5bjx93k!19sChIJqwAVSuD2mkcR2kE2wYNQbUg?authuser=0,0x479af6e04a1500ab:0x486d5083c13641da,47.6562644,9.1699151,Asia Wok Konstanz,Vietnamese restaurant,4.2,,·€10–20,"Schwedenschanze 2, 78462 Konstanz-Altstadt, Germany",http://asiawok-gourmet.de/,+49 7531 2844800,,,,"{""5"": ""149"", ""4"": ""42"", ""3"": ""26"", ""2"": ""11"", ""1"": ""15""}",[]
https://www.google.com/maps/place/SILO+-+Unverpackt+Laden+und+Caf%C3%A9/data=!4m7!3m6!1s0x479af7bc3687b34b:0x86da34af94d01397!8m2!3d47.6602619!4d9.1716917!16s%2Fg%2F11h6qhfnk1!19sChIJS7OHNrz3mkcRlxPQlK802oY?authuser=0,0x479af7bc3687b34b:0x86da34af94d01397,47.6602619,9.1716917,SILO - Unverpackt Laden und Café,,4.7,,,"Ob. Laube 65, 78462 Konstanz-Altstadt, Germany",http://www.silo-konstanz.de/,+49 7531 3028870,,,,"{""5"": ""76"", ""4"": ""11"", ""3"": ""1"", ""2"": ""3"", ""1"": ""1""}",[]
https://www.google.com/maps/place/S%C3%BCss+%26+Salzig+and+more/data=!4m7!3m6!1s0x479af7003384e8f9:0xdc6e13a9c4d468f6!8m2!3d47.6576594!4d9.1743286!16s%2Fg%2F11y_hj0flx!19sChIJ-eiEMwD3mkcR9mjUxKkTbtw?authuser=0,0x479af7003384e8f9:0xdc6e13a9c4d468f6,47.6576594,9.1743286,Süss & Salzig and more,Restaurant,4.8,,·€10–20,"Bodanpl. 12/A, 78462 Konstanz, Germany",,+49 7531 9217550,,,,"{""5"": ""38"", ""4"": ""4"", ""3"": ""0"", ""2"": ""1"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Steg+4/data=!4m7!3m6!1s0x479af71c131e26a7:0x8733da7ebe801a21!8m2!3d47.6594344!4d9.1780365!16s%2Fg%2F1wb8sp2g!19sChIJpyYeExz3mkcRIRqAvn7aM4c?authuser=0,0x479af71c131e26a7:0x8733da7ebe801a21,47.6594344,9.1780365,Steg 4,German restaurant,4.5,,·€20–30,"Hafenstraße 8, 78462 Konstanz, Germany",http://www.steg4.de/,+49 7531 17428,,,,"{""5"": ""475"", ""4"": ""322"", ""3"": ""6"", ""2"": ""5"", ""1"": ""10""}",[]
https://www.google.com/maps/place/Il+caff%C3%A8+da+Adriano+-+Brotzeit/data=!4m7!3m6!1s0x479af6fa50617201:0xf065f8c0baeb6403!8m2!3d47.6663793!4d9.164463!16s%2Fg%2F11c6djr5sx!19sChIJAXJhUPr2mkcRA2TrusD4ZfA?authuser=0,0x479af6fa50617201:0xf065f8c0baeb6403,47.6663793,9.164463,Il caffè da Adriano - Brotzeit,Cafe,4.8,,·€1–10,"Gartenstraße 76, 78462 Konstanz, Germany",,+49 7531 2840053,,,,"{""5"": ""265"", ""4"": ""37"", ""3"": ""6"", ""2"": ""1"", ""1"": ""4""}",[]
https://www.google.com/maps/place/Wittkoop+%22Alte+Bank%22/data=!4m7!3m6!1s0x479af93062797bcf:0x597cf229ecbef2f6!8m2!3d47.6937142!4d9.2726564!16s%2Fg%2F11r9vzb3zt!19sChIJz3t5YjD5mkcR9vK-7CnyfFk?authuser=0,0x479af93062797bcf:0x597cf229ecbef2f6,47.6937142,9.2726564,"Wittkoop ""Alte Bank""",Restaurant,4.6,,·€20–30,"Schloßpl. 11, 88709 Meersburg, Germany",http://wittkoop-bodensee.de/,+49 7532 2019012,,,,"{""5"": ""475"", ""4"": ""128"", ""3"": ""49"", ""2"": ""5"", ""1"": ""9""}",[]
https://www.google.com/maps/place/MINOO+Konstanz+Restaurant+%2F+Caf%C3%A9+%2F+Bar/data=!4m7!3m6!1s0x479af7f86ab7245b:0xeca9b162be0a7f11!8m2!3d47.6586457!4d9.1729554!16s%2Fg%2F11y6d1mqqf!19sChIJWyS3avj3mkcREX8KvmKxqew?authuser=0,0x479af7f86ab7245b:0xeca9b162be0a7f11,47.6586457,9.1729554,MINOO Konstanz Restaurant / Café / Bar,Restaurant,4.8,,·€20–30,"Bruderturmgasse 3, 78462 Konstanz, Germany",https://www.minoo.de/,+49 7531 2845678,,,,"{""5"": ""620"", ""4"": ""83"", ""3"": ""10"", ""2"": ""3"", ""1"": ""1""}",[]
https://www.google.com/maps/place/Vietnam+China+Wok/data=!4m7!3m6!1s0x479af6e1eb7b9dc3:0xcd652fa1b637e032!8m2!3d47.6580427!4d9.1709043!16s%2Fg%2F1tmqqb47!19sChIJw5176-H2mkcRMuA3tqEvZc0?authuser=0,0x479af6e1eb7b9dc3:0xcd652fa1b637e032,47.6580427,9.1709043,Vietnam China Wok,Asian restaurant,4.2,,·€10–20,"Kreuzlinger Str. 5, 78462 Konstanz, Germany",http://vietnam-china-wok-konstanz.de/menu/,+49 7531 455802,,,,"{""5"": ""281"", ""4"": ""102"", ""3"": ""35"", ""2"": ""20"", ""1"": ""41""}",[]
https://www.google.com/maps/place/Heimatliebe-Bodensee+GmbH/data=!4m7!3m6!1s0x479af512ad848ee7:0x37acb11aeeeb9873!8m2!3d47.7245563!4d9.0729931!16s%2Fg%2F11kd7n1987!19sChIJ546ErRL1mkcRc5jr7hqxrDc?authuser=0,0x479af512ad848ee7:0x37acb11aeeeb9873,47.7245563,9.0729931,Heimatliebe-Bodensee GmbH,Cafe,4.6,,·€1–10,"Prof.-Maier-Leibnitz-Straße 7, 78476 Allensbach, Germany",http://www.heimatliebe-bodensee.com/,+49 7533 930918,,,,"{""5"": ""270"", ""4"": ""48"", ""3"": ""13"", ""2"": ""7"", ""1"": ""11""}",[]
https://www.google.com/maps/place/Thai+Massage+NOI/data=!4m7!3m6!1s0x479af650b21f84d3:0x2d6234805fae6aac!8m2!3d47.6794212!4d9.1677724!16s%2Fg%2F11g69xsxyr!19sChIJ04QfslD2mkcRrGquX4A0Yi0?authuser=0,0x479af650b21f84d3:0x2d6234805fae6aac,47.6794212,9.1677724,Thai Massage NOI,,4.6,,,"Wollmatinger Str. 145, 78467 Konstanz-Fürstenberg, Germany",http://www.thaimassage-noi.com/,+49 7531 9766486,,,,"{""5"": ""60"", ""4"": ""5"", ""3"": ""1"", ""2"": ""0"", ""1"": ""5""}",[]
https://www.google.com/maps/place/Paradiesb%C3%A4ckerei/data=!4m7!3m6!1s0x479af6e51a0f130f:0xc5b54aaeb02693a5!8m2!3d47.6629093!4d9.163858!16s%2Fg%2F11b7k2_p4l!19sChIJDxMPGuX2mkcRpZMmsK5KtcU?authuser=0,0x479af6e51a0f130f:0xc5b54aaeb02693a5,47.6629093,9.163858,Paradiesbäckerei,Bakery,4.4,,·€1–10,"Gottlieber Str. 42, 78462 Konstanz-Altstadt, Germany",http://www.paradies-baeckerei.de/,+49 7531 22930,,,,"{""5"": ""104"", ""4"": ""30"", ""3"": ""2"", ""2"": ""5"", ""1"": ""9""}",[]
https://www.google.com/maps/place/Stallbursche+Konstanz/data=!4m7!3m6!1s0x479af7560dcda697:0x6975c2f97937b793!8m2!3d47.6685665!4d9.1810801!16s%2Fg%2F11y824mxyr!19sChIJl6bNDVb3mkcRk7c3efnCdWk?authuser=0,0x479af7560dcda697:0x6975c2f97937b793,47.6685665,9.1810801,Stallbursche Konstanz,Restaurant,4.8,,·€20–30,"Mainaustraße 5, 78464 Konstanz, Germany",https://stallbursche-kn.de/,+49 7531 8044270,,,,"{""5"": ""692"", ""4"": ""44"", ""3"": ""22"", ""2"": ""5"", ""1"": ""15""}",[]
https://www.google.com/maps/place/Cengos+Burgershot+%28City%29/data=!4m7!3m6!1s0x479af7a0dce97a81:0x8f32d1c5e0dc1214!8m2!3d47.6571718!4d9.1740594!16s%2Fg%2F11x73zzbcm!19sChIJgXrp3KD3mkcRFBLc4MXRMo8?authuser=0,0x479af7a0dce97a81:0x8f32d1c5e0dc1214,47.6571718,9.1740594,Cengos Burgershot (City),Hamburger restaurant,5.0,,,"Hüetlinstraße 8A, 78462 Konstanz, Germany",http://www.cengosburgershot.de/,+49 7531 9181567,,,,"{""5"": ""1"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/La+Cucina/data=!4m7!3m6!1s0x479af71e44a7ce83:0x14d23e570a854dd4!8m2!3d47.6772639!4d9.1565221!16s%2Fg%2F11f771d_mr!19sChIJg86nRB73mkcR1E2FClc-0hQ?authuser=0,0x479af71e44a7ce83:0x14d23e570a854dd4,47.6772639,9.1565221,La Cucina,Italian restaurant,4.6,,·€20–30,"Max-Stromeyer-Straße 35b, 78467 Konstanz, Germany",https://www.lacucina-konstanz.de/,+49 7531 692888,,,,"{""5"": ""476"", ""4"": ""103"", ""3"": ""38"", ""2"": ""19"", ""1"": ""11""}",[]
https://www.google.com/maps/place/Pizzeria+La+Grotta/data=!4m7!3m6!1s0x479af6fd4cfb45db:0x6a86be96b07c984d!8m2!3d47.6638888!4d9.1734862!16s%2Fg%2F1vk6y5r4!19sChIJ20X7TP32mkcRTZh8sJa-hmo?authuser=0,0x479af6fd4cfb45db:0x6a86be96b07c984d,47.6638888,9.1734862,Pizzeria La Grotta,Pizza restaurant,4.7,,·€10–20,"u. Laube 33, 78462 Konstanz-Altstadt, Germany",http://www.lagrotta-konstanz.de/,+49 7531 22828,,,,"{""5"": ""752"", ""4"": ""96"", ""3"": ""26"", ""2"": ""13"", ""1"": ""12""}",[]
https://www.google.com/maps/place/Sushibar+Tatsumi/data=!4m7!3m6!1s0x479af6513272ecc3:0x979675855a0023a1!8m2!3d47.6794385!4d9.1703559!16s%2Fg%2F1v6p37v_!19sChIJw-xyMlH2mkcRoSMAWoV1lpc?authuser=0,0x479af6513272ecc3:0x979675855a0023a1,47.6794385,9.1703559,Sushibar Tatsumi,Sushi restaurant,4.6,,·€20–50,"Wollmatinger Str. 70 b, 78467 Konstanz, Germany",http://www.sushibartatsumi.de/,+49 7531 3621009,,,,"{""5"": ""1,101"", ""4"": ""132"", ""3"": ""33"", ""2"": ""22"", ""1"": ""52""}",[]
https://www.google.com/maps/place/Gastst%C3%A4tte+Ziegelhof/data=!4m7!3m6!1s0x479af6f8b9b4d75f:0x5b551f7df064c93f!8m2!3d47.672681!4d9.1700822!16s%2Fg%2F1tft_j4h!19sChIJX9e0ufj2mkcRP8lk8H0fVVs?authuser=0,0x479af6f8b9b4d75f:0x5b551f7df064c93f,47.672681,9.1700822,Gaststätte Ziegelhof,German restaurant,4.4,,·€20–30,"Gottmannpl. 1, 78467 Konstanz, Germany",https://www.ziegelhof-konstanz.de/,+49 7531 991631,,,,"{""5"": ""579"", ""4"": ""251"", ""3"": ""76"", ""2"": ""18"", ""1"": ""33""}",[]
https://www.google.com/maps/place/Filmriss+Konstanz/data=!4m7!3m6!1s0x479af73cfe2920cf:0xd4283fc85009a169!8m2!3d47.683256!4d9.1574391!16s%2Fg%2F11yhrbmszy!19sChIJzyAp_jz3mkcRaaEJUMg_KNQ?authuser=0,0x479af73cfe2920cf:0xd4283fc85009a169,47.683256,9.1574391,Filmriss Konstanz,Pub,5.0,,·€20–30,"Fürstenbergstraße 92, 78467 Konstanz, Germany",, Send to phone,,,,"{""5"": ""13"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Backstube+Stickel/data=!4m7!3m6!1s0x479af650cf3b2f99:0xfb85673d273b1f4c!8m2!3d47.6795305!4d9.1689666!16s%2Fg%2F1tmpjh6l!19sChIJmS87z1D2mkcRTB87Jz1nhfs?authuser=0,0x479af650cf3b2f99:0xfb85673d273b1f4c,47.6795305,9.1689666,Backstube Stickel,Bakery,4.5,,·€1–10,"Wollmatinger Str. 82, 78467 Konstanz-Fürstenberg, Germany",http://www.backstube-stickel.de/,+49 7531 56580,,,,"{""5"": ""80"", ""4"": ""16"", ""3"": ""5"", ""2"": ""6"", ""1"": ""4""}",[]
https://www.google.com/maps/place/Aksoy+Pizzeria+D%C3%B6ner+Haus/data=!4m7!3m6!1s0x479af6439fb8dd15:0x7f746779386ae513!8m2!3d47.6871799!4d9.1618171!16s%2Fg%2F11c3k53dtd!19sChIJFd24n0P2mkcRE-VqOHlndH8?authuser=0,0x479af6439fb8dd15:0x7f746779386ae513,47.6871799,9.1618171,Aksoy Pizzeria Döner Haus,,4.6,,·€1–10,"Buhlenweg 34A, 78467 Konstanz, Germany",,+49 7531 4575100,,,,"{""5"": ""157"", ""4"": ""43"", ""3"": ""23"", ""2"": ""1"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Bangkok/data=!4m7!3m6!1s0x479af6fcf8105cbb:0xdd8c3eee43727f65!8m2!3d47.666389!4d9.1713872!16s%2Fg%2F1tx4nb2z!19sChIJu1wQ-Pz2mkcRZX9yQ-4-jN0?authuser=0,0x479af6fcf8105cbb:0xdd8c3eee43727f65,47.666389,9.1713872,Bangkok,Thai restaurant,4.6,,·€20–30,"Brauneggerstraße 47, 78462 Konstanz-Altstadt, Germany",http://www.bangkok-konstanz.de/,+49 7531 15589,,,,"{""5"": ""287"", ""4"": ""51"", ""3"": ""17"", ""2"": ""9"", ""1"": ""11""}",[]
https://www.google.com/maps/place/Meera+Indisch-Asiatisches+Restaurant/data=!4m7!3m6!1s0x479af7bc216afac3:0x31629f8b8ae339bb!8m2!3d47.6642284!4d9.1756157!16s%2Fg%2F11v0wt77ck!19sChIJw_pqIbz3mkcRuznjioufYjE?authuser=0,0x479af7bc216afac3:0x31629f8b8ae339bb,47.6642284,9.1756157,Meera Indisch-Asiatisches Restaurant,Indian restaurant,4.5,,·€20–30,"Brückengasse 1/1 Stock, 78462 Konstanz, Germany",http://www.meera-kn.de/,+49 7531 25458,,,,"{""5"": ""159"", ""4"": ""25"", ""3"": ""6"", ""2"": ""4"", ""1"": ""11""}",[]
https://www.google.com/maps/place/Taste+of+Asia/data=!4m7!3m6!1s0x479af6ffcf551b77:0x4df8a04ee635e80!8m2!3d47.6717274!4d9.1757519!16s%2Fg%2F1pv26hv8m!19sChIJdxtVz__2mkcRgF5j7gSK3wQ?authuser=0,0x479af6ffcf551b77:0x4df8a04ee635e80,47.6717274,9.1757519,Taste of Asia,,4.5,,·$$,"Sankt-Gebhard-Straße 17+19, 78467 Konstanz, Germany",https://www.toa-kn.com/,+49 7531 3655329,,,,"{""5"": ""480"", ""4"": ""149"", ""3"": ""47"", ""2"": ""6"", ""1"": ""22""}",[]
https://www.google.com/maps/place/Kebap+Bowl/data=!4m7!3m6!1s0x479af7213a522bb7:0x167d97f041d95276!8m2!3d47.670688!4d9.1817142!16s%2Fg%2F11mdwj919j!19sChIJtytSOiH3mkcRdlLZQfCXfRY?authuser=0,0x479af7213a522bb7:0x167d97f041d95276,47.670688,9.1817142,Kebap Bowl,Doner kebab restaurant,4.7,,·€1–10,"Sankt-Gebhard-Platz 7, 78467 Konstanz, Germany",,+49 176 59130354,,,,"{""5"": ""45"", ""4"": ""0"", ""3"": ""1"", ""2"": ""0"", ""1"": ""3""}",[]
https://www.google.com/maps/place/Il+Boccone/data=!4m7!3m6!1s0x479af71e72989fd9:0x8a91733374746a2a!8m2!3d47.6583718!4d9.1731143!16s%2Fg%2F1txc5_zq!19sChIJ2Z-Ych73mkcRKmp0dDNzkYo?authuser=0,0x479af71e72989fd9:0x8a91733374746a2a,47.6583718,9.1731143,Il Boccone,Italian restaurant,4.0,,·€20–40,"Bodanstraße 20-26, 78462 Konstanz-Altstadt, Germany",http://www.ilboccone.de/,+49 7531 2846744,,,,"{""5"": ""1,805"", ""4"": ""847"", ""3"": ""330"", ""2"": ""213"", ""1"": ""315""}",[]
https://www.google.com/maps/place/Top+One+Burger+%26+Pizza/data=!4m7!3m6!1s0x479af7cb3de143ad:0xe2908b4667598b74!8m2!3d47.6781921!4d9.1502197!16s%2Fg%2F11nfm14fqg!19sChIJrUPhPcv3mkcRdItZZ0aLkOI?authuser=0,0x479af7cb3de143ad:0xe2908b4667598b74,47.6781921,9.1502197,Top One Burger & Pizza,Pizza delivery,2.8,,,"Maybachstraße 16, 78467 Konstanz, Germany",https://pizzaburgerkonstanz.de/de,+49 7531 17816,,,,"{""5"": ""30"", ""4"": ""4"", ""3"": ""2"", ""2"": ""4"", ""1"": ""36""}",[]
https://www.google.com/maps/place/Anelu+Eishandwerk/data=!4m7!3m6!1s0x479af7f7277ca593:0xa5586f5eaa90160f!8m2!3d47.6618073!4d9.1761049!16s%2Fg%2F11vyr_m5ql!19sChIJk6V8J_f3mkcRDxaQql5vWKU?authuser=0,0x479af7f7277ca593:0xa5586f5eaa90160f,47.6618073,9.1761049,Anelu Eishandwerk,Sundae restaurant,4.6,,·€1–10,"Zollernstraße 17, 78462 Konstanz, Germany",https://www.anelu-eishandwerk.de/,+49 171 3308027,,,,"{""5"": ""48"", ""4"": ""3"", ""3"": ""4"", ""2"": ""1"", ""1"": ""2""}",[]
https://www.google.com/maps/place/Hippo+Coffee/data=!4m7!3m6!1s0x479af7515ae8ac65:0x258ff8a54de95405!8m2!3d47.6591692!4d9.1721027!16s%2Fg%2F11sj0yzy6c!19sChIJZazoWlH3mkcRBVTpTaX4jyU?authuser=0,0x479af7515ae8ac65:0x258ff8a54de95405,47.6591692,9.1721027,Hippo Coffee,Cafe,4.8,,·€10–20,"Neugasse 44, 78462 Konstanz-Altstadt, Germany",https://hippocoffee.de/, Send to phone,,,,"{""5"": ""291"", ""4"": ""43"", ""3"": ""4"", ""2"": ""2"", ""1"": ""2""}",[]
https://www.google.com/maps/place/Racha+-+Thai+Take+Away/data=!4m7!3m6!1s0x479af7eca6eaab2f:0x4cfbe000a810459c!8m2!3d47.6597036!4d9.1398276!16s%2Fg%2F11kpn172yq!19sChIJL6vqpuz3mkcRnEUQqADg-0w?authuser=0,0x479af7eca6eaab2f:0x4cfbe000a810459c,47.6597036,9.1398276,Racha - Thai Take Away,Takeout Restaurant,5.0,,·CHF 10–20,"Konstanzerstrasse 58, 8274 Tägerwilen, Switzerland",https://www.racha.ch/, Send to phone,,,,"{""5"": ""29"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Brotmanufaktur+Schneckenburger/data=!4m7!3m6!1s0x479af71e13b023b1:0x4c1bac5fc89a8b8c!8m2!3d47.6580293!4d9.1736996!16s%2Fg%2F11c4bdzzm7!19sChIJsSOwEx73mkcRjIuayF-sG0w?authuser=0,0x479af71e13b023b1:0x4c1bac5fc89a8b8c,47.6580293,9.1736996,Brotmanufaktur Schneckenburger,Bakery,3.7,,·€1–10,"Bodanstraße 15, 78462 Konstanz-Altstadt, Germany",http://meisterbaeckerei.de/,+49 7531 9171786,,,,"{""5"": ""89"", ""4"": ""53"", ""3"": ""26"", ""2"": ""12"", ""1"": ""31""}",[]
https://www.google.com/maps/place/The+Dom/data=!4m7!3m6!1s0x479af702b7e42a8b:0x69be1e62d1d76db6!8m2!3d47.6642954!4d9.1756872!16s%2Fg%2F1tgxshtm!19sChIJiyrktwL3mkcRtm3X0WIevmk?authuser=0,0x479af702b7e42a8b:0x69be1e62d1d76db6,47.6642954,9.1756872,The Dom,Mediterranean restaurant,4.7,,·€20–30,"Brückengasse 1, 78462 Konstanz, Germany",https://thedom-konstanz.de/,+49 7531 5847369,,,,"{""5"": ""731"", ""4"": ""360"", ""3"": ""3"", ""2"": ""1"", ""1"": ""3""}",[]
https://www.google.com/maps/place/DOPPIO/data=!4m7!3m6!1s0x479af7ab6e0368f1:0x5659914e61d3f7c!8m2!3d47.6647271!4d9.1761658!16s%2Fg%2F11sbc6px_2!19sChIJ8WgDbqv3mkcRfD8d5hSZZQU?authuser=0,0x479af7ab6e0368f1:0x5659914e61d3f7c,47.6647271,9.1761658,DOPPIO,Cafe,4.3,,·€1–10,"Inselgasse 18, 78462 Konstanz, Germany",http://doppio-konstanz.de/,+49 7531 7170560,,,,"{""5"": ""189"", ""4"": ""32"", ""3"": ""12"", ""2"": ""13"", ""1"": ""20""}",[]
https://www.google.com/maps/place/Akari+restaurant/data=!4m7!3m6!1s0x479af7004724fac7:0x371c6c3b177b4cb9!8m2!3d47.6735501!4d9.1513493!16s%2Fg%2F11ycyz3x8g!19sChIJx_okRwD3mkcRuUx7FztsHDc?authuser=0,0x479af7004724fac7:0x371c6c3b177b4cb9,47.6735501,9.1513493,Akari restaurant,Chinese restaurant,,,,"Rudolf-Diesel-Straße 4, 78467 Konstanz, Germany",, Send to phone,,,,"{""5"": """", ""4"": """", ""3"": """", ""2"": """", ""1"": """"}",[]
https://www.google.com/maps/place/G%C3%BCggeli+Express+-+Inh.+Alexandra+Makola/data=!4m7!3m6!1s0x479af70c1dd9a4db:0x6a8939183da5d359!8m2!3d47.6746362!4d9.170923!16s%2Fg%2F11hzlz88t5!19sChIJ26TZHQz3mkcRWdOlPRg5iWo?authuser=0,0x479af70c1dd9a4db:0x6a8939183da5d359,47.6746362,9.170923,Güggeli Express - Inh. Alexandra Makola,,4.2,,·€1–10,"Schneckenburgstraße 32, 78467 Konstanz-Petershausen-West, Germany",,+49 7531 696385,,,,"{""5"": ""32"", ""4"": ""1"", ""3"": ""1"", ""2"": ""0"", ""1"": ""8""}",[]
https://www.google.com/maps/place/Konzil/data=!4m7!3m6!1s0x479af71c8c79c3bd:0x587ab069f9d9c03a!8m2!3d47.6610004!4d9.1782673!16s%2Fg%2F1tctkrzc!19sChIJvcN5jBz3mkcROsDZ-Wmwelg?authuser=0,0x479af71c8c79c3bd:0x587ab069f9d9c03a,47.6610004,9.1782673,Konzil,German restaurant,4.2,,·€20–30,"Hafenstraße 2, 78462 Konstanz-Altstadt, Germany",http://www.konzil-konstanz.de/,+49 7531 21221,,,,"{""5"": ""1,667"", ""4"": ""810"", ""3"": ""273"", ""2"": ""142"", ""1"": ""203""}",[]
https://www.google.com/maps/place/M29+-+Restaurant+Pizza+%26+Kebab/data=!4m7!3m6!1s0x479af7ed7e79cde5:0x32a8430c91f7b540!8m2!3d47.6602134!4d9.1761943!16s%2Fg%2F11t7gzj5f3!19sChIJ5c15fu33mkcRQLX3kQxDqDI?authuser=0,0x479af7ed7e79cde5:0x32a8430c91f7b540,47.6602134,9.1761943,M29 - Restaurant Pizza & Kebab,Turkish restaurant,3.3,,·€1–10,"Marktstätte 3, 78462 Konstanz, Germany",, Send to phone,,,,"{""5"": ""94"", ""4"": ""18"", ""3"": ""8"", ""2"": ""17"", ""1"": ""67""}",[]
https://www.google.com/maps/place/Yakamoz+Turkish+Food/data=!4m7!3m6!1s0x479af7616e1dd301:0xaf681cf75b3b8e2e!8m2!3d47.671276!4d9.1710653!16s%2Fg%2F11ypc7mj9n!19sChIJAdMdbmH3mkcRLo47W_ccaK8?authuser=0,0x479af7616e1dd301:0xaf681cf75b3b8e2e,47.671276,9.1710653,Yakamoz Turkish Food,Takeout Restaurant,4.9,,·€1–10,"Reichenaustraße 30, 78467 Konstanz, Germany",http://yakamozturkishfood.de/,+49 163 8527054,,,,"{""5"": ""98"", ""4"": ""1"", ""3"": ""1"", ""2"": ""1"", ""1"": ""1""}",[]
https://www.google.com/maps/place/Ristorante+Pizzeria+Zum+R%C3%B6ssle/data=!4m7!3m6!1s0x41087a595ceefb4d:0xd74a7f8984f13fa3!8m2!3d47.6903563!4d9.146723!16s%2Fg%2F1ttpfw5q!19sChIJTfvuXFl6CEERoz_xhIl_Stc?authuser=0,0x41087a595ceefb4d:0xd74a7f8984f13fa3,47.6903563,9.146723,Ristorante Pizzeria Zum Rössle,Italian restaurant,4.3,,·€10–20,"Radolfzeller Straße 19A, 78467 Konstanz, Germany",http://ristorante-pizzeria-zum-roessle.de/,+49 7531 818191,,,,"{""5"": ""204"", ""4"": ""69"", ""3"": ""25"", ""2"": ""14"", ""1"": ""13""}",[]
https://www.google.com/maps/place/Stable/data=!4m7!3m6!1s0x479af71e61f9bb49:0xa7666b07be188a89!8m2!3d47.657755!4d9.175295!16s%2Fg%2F1tgwr717!19sChIJSbv5YR73mkcRiYoYvgdrZqc?authuser=0,0x479af71e61f9bb49:0xa7666b07be188a89,47.657755,9.175295,Stable,Irish pub,4.7,,·€10–20,"Wiesenstraße 4, 78462 Konstanz, Germany",https://stable-konstanz.de/,+49 7531 9227520,,,,"{""5"": ""984"", ""4"": ""230"", ""3"": ""49"", ""2"": ""2"", ""1"": ""0""}",[]
"https://www.google.com/maps/place/Royal,+Balkan+%26+Mediterranean+Cuisine/data=!4m7!3m6!1s0x479af7e0872c4fa5:0xa4b14d13fc2e253c!8m2!3d47.6582079!4d9.1709831!16s%2Fg%2F11ydnn8trj!19sChIJpU8sh-D3mkcRPCUu_BNNsaQ?authuser=0",0x479af7e0872c4fa5:0xa4b14d13fc2e253c,47.6582079,9.1709831,"Royal, Balkan & Mediterranean Cuisine",Mediterranean restaurant,4.9,,·€20–30,"Kreuzlinger Str. 1-3, 78462 Konstanz, Germany",https://www.royal-konstanz.de/,+49 7531 8048544,,,,"{""5"": ""162"", ""4"": ""7"", ""3"": ""3"", ""2"": ""1"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Heuboden+-+Cosimo+Pezzarossa/data=!4m7!3m6!1s0x479af67361790b2b:0xf33c9d124f368085!8m2!3d47.6942333!4d9.1428444!16s%2Fg%2F1tdyzy4d!19sChIJKwt5YXP2mkcRhYA2TxKdPPM?authuser=0,0x479af67361790b2b:0xf33c9d124f368085,47.6942333,9.1428444,Heuboden - Cosimo Pezzarossa,Barbecue restaurant,4.7,,·€30–60,"Radolfzeller Straße 70, 78467 Konstanz-Wollmatingen, Germany",http://www.heuboden-kn.de/,+49 7531 78848,,,,"{""5"": ""459"", ""4"": ""117"", ""3"": ""4"", ""2"": ""1"", ""1"": ""6""}",[]
https://www.google.com/maps/place/La+Terra/data=!4m7!3m6!1s0x479af65d5754082d:0x9f766c5adcb7404b!8m2!3d47.6844342!4d9.1564844!16s%2Fg%2F1trvkdnm!19sChIJLQhUV132mkcRS0C33Fpsdp8?authuser=0,0x479af65d5754082d:0x9f766c5adcb7404b,47.6844342,9.1564844,La Terra,Italian restaurant,4.5,,·€10–20,"Fürstenbergstraße 89, 78467 Konstanz-Fürstenberg, Germany",http://www.la-terra.de/,+49 7531 78180,,,,"{""5"": ""191"", ""4"": ""59"", ""3"": ""15"", ""2"": ""6"", ""1"": ""7""}",[]
